,id,geometry,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,UTILITYNAM,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,GLOBALID,SHAPE_STAr,SHAPE_STLe
288,775,MULTIPOINT (7570261.0722 659933.7969),41,067,033000,3,410670330003,Block Group 3,G5030,S,40454098,54196,+45.4330396,-122.9789568,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
289,776,MULTIPOINT (7570261.0722 649373.7969),41,067,033000,3,410670330003,Block Group 3,G5030,S,40454098,54196,+45.4330396,-122.9789568,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
290,777,MULTIPOINT (7570261.0722 638813.7969),41,067,032200,4,410670322004,Block Group 4,G5030,S,21588685,3860,+45.3821484,-122.9791320,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
291,778,MULTIPOINT (7570261.0722 628253.7969),41,067,032200,4,410670322004,Block Group 4,G5030,S,21588685,3860,+45.3821484,-122.9791320,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
292,779,MULTIPOINT (7570261.0722 617693.7969),41,071,030101,2,410710301012,Block Group 2,G5030,S,47196023,995041,+45.2991058,-122.9141815,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
293,780,MULTIPOINT (7570261.0722 607133.7969),41,071,030201,2,410710302012,Block Group 2,G5030,S,536995,0,+45.3056934,-122.9563498,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
294,781,MULTIPOINT (7570261.0722 596573.7969),41,071,030101,2,410710301012,Block Group 2,G5030,S,47196023,995041,+45.2991058,-122.9141815,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
295,782,MULTIPOINT (7570261.0722 586013.7969),41,047,010100,1,410470101001,Block Group 1,G5030,S,48112518,2110461,+45.2375028,-122.9758687,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
296,783,MULTIPOINT (7570261.0722 575453.7969),41,047,010100,1,410470101001,Block Group 1,G5030,S,48112518,2110461,+45.2375028,-122.9758687,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
297,784,MULTIPOINT (7570261.0722 564893.7969),41,047,010100,2,410470101002,Block Group 2,G5030,S,79064153,2149042,+45.1691058,-122.9699953,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
298,785,MULTIPOINT (7570261.0722 554333.7969),41,047,010100,2,410470101002,Block Group 2,G5030,S,79064153,2149042,+45.1691058,-122.9699953,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
299,786,MULTIPOINT (7570261.0722 543773.7969),41,047,010303,2,410470103032,Block Group 2,G5030,S,88734371,144538,+45.1355866,-122.9048412,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
300,787,MULTIPOINT (7570261.0722 533213.7969),41,047,010303,2,410470103032,Block Group 2,G5030,S,88734371,144538,+45.1355866,-122.9048412,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
301,788,MULTIPOINT (7570261.0722 522653.7969),41,047,002502,1,410470025021,Block Group 1,G5030,S,74523657,1526158,+45.0630295,-122.9977138,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
302,789,MULTIPOINT (7570261.0722 512093.7969),41,047,002502,2,410470025022,Block Group 2,G5030,S,42092826,0,+45.0428740,-122.9254126,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
303,790,MULTIPOINT (7570261.0722 501533.7969),41,047,002502,2,410470025022,Block Group 2,G5030,S,42092826,0,+45.0428740,-122.9254126,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
304,791,MULTIPOINT (7570261.0722 490973.7969),41,047,001603,1,410470016031,Block Group 1,G5030,S,10682271,0,+44.9743610,-122.9441245,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
305,792,MULTIPOINT (7570261.0722 480413.7969),41,047,001603,1,410470016031,Block Group 1,G5030,S,10682271,0,+44.9743610,-122.9441245,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
306,793,MULTIPOINT (7570261.0722 469853.7969),41,047,001802,1,410470018021,Block Group 1,G5030,S,6109984,0,+44.9173165,-122.9457296,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
307,794,MULTIPOINT (7570261.0722 459293.7969),41,047,002700,5,410470027005,Block Group 5,G5030,S,17669400,0,+44.9080248,-122.9088752,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
308,795,MULTIPOINT (7570261.0722 448733.7969),41,047,002700,1,410470027001,Block Group 1,G5030,S,25218692,46746,+44.8606567,-122.9139271,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
309,796,MULTIPOINT (7570261.0722 438173.7969),41,047,002700,1,410470027001,Block Group 1,G5030,S,25218692,46746,+44.8606567,-122.9139271,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
310,797,MULTIPOINT (7570261.0722 427613.7969),41,047,010801,3,410470108013,Block Group 3,G5030,S,46651352,0,+44.7964878,-122.9761823,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
311,798,MULTIPOINT (7570261.0722 417053.7969),41,047,010801,4,410470108014,Block Group 4,G5030,S,29743626,939541,+44.7540398,-122.9223592,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
312,804,MULTIPOINT (7580821.0722 754973.7969),41,067,032700,3,410670327003,Block Group 3,G5030,S,96374906,25503,+45.6542376,-122.9599033,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
313,805,MULTIPOINT (7580821.0722 744413.7969),41,067,032700,3,410670327003,Block Group 3,G5030,S,96374906,25503,+45.6542376,-122.9599033,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
314,806,MULTIPOINT (7580821.0722 733853.7969),41,067,032700,3,410670327003,Block Group 3,G5030,S,96374906,25503,+45.6542376,-122.9599033,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
315,807,MULTIPOINT (7580821.0722 723293.7969),41,067,032700,3,410670327003,Block Group 3,G5030,S,96374906,25503,+45.6542376,-122.9599033,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
316,808,MULTIPOINT (7580821.0722 712733.7969),41,067,032700,3,410670327003,Block Group 3,G5030,S,96374906,25503,+45.6542376,-122.9599033,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
317,809,MULTIPOINT (7580821.0722 702173.7969),41,067,032700,3,410670327003,Block Group 3,G5030,S,96374906,25503,+45.6542376,-122.9599033,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
318,810,MULTIPOINT (7580821.0722 691613.7969),41,067,032607,1,410670326071,Block Group 1,G5030,S,6295792,0,+45.5454170,-122.9130768,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
319,811,MULTIPOINT (7580821.0722 681053.7969),41,067,032407,2,410670324072,Block Group 2,G5030,S,1427441,0,+45.5140019,-122.9259969,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
320,812,MULTIPOINT (7580821.0722 670493.7969),41,067,032300,1,410670323001,Block Group 1,G5030,S,49217138,20897,+45.4487918,-122.9113516,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
321,813,MULTIPOINT (7580821.0722 659933.7969),41,067,032300,1,410670323001,Block Group 1,G5030,S,49217138,20897,+45.4487918,-122.9113516,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
322,814,MULTIPOINT (7580821.0722 649373.7969),41,067,032300,1,410670323001,Block Group 1,G5030,S,49217138,20897,+45.4487918,-122.9113516,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
323,815,MULTIPOINT (7580821.0722 638813.7969),41,067,032200,2,410670322002,Block Group 2,G5030,S,22025518,0,+45.3918896,-122.9218583,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
324,816,MULTIPOINT (7580821.0722 628253.7969),41,067,032200,2,410670322002,Block Group 2,G5030,S,22025518,0,+45.3918896,-122.9218583,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
325,817,MULTIPOINT (7580821.0722 617693.7969),41,071,030101,2,410710301012,Block Group 2,G5030,S,47196023,995041,+45.2991058,-122.9141815,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
326,818,MULTIPOINT (7580821.0722 607133.7969),41,071,030101,2,410710301012,Block Group 2,G5030,S,47196023,995041,+45.2991058,-122.9141815,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
327,819,MULTIPOINT (7580821.0722 596573.7969),41,071,030101,2,410710301012,Block Group 2,G5030,S,47196023,995041,+45.2991058,-122.9141815,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
328,820,MULTIPOINT (7580821.0722 586013.7969),41,047,010100,2,410470101002,Block Group 2,G5030,S,79064153,2149042,+45.1691058,-122.9699953,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
329,821,MULTIPOINT (7580821.0722 575453.7969),41,047,010100,2,410470101002,Block Group 2,G5030,S,79064153,2149042,+45.1691058,-122.9699953,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
330,822,MULTIPOINT (7580821.0722 564893.7969),41,047,010303,2,410470103032,Block Group 2,G5030,S,88734371,144538,+45.1355866,-122.9048412,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
331,823,MULTIPOINT (7580821.0722 554333.7969),41,047,010303,2,410470103032,Block Group 2,G5030,S,88734371,144538,+45.1355866,-122.9048412,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
332,824,MULTIPOINT (7580821.0722 543773.7969),41,047,010303,2,410470103032,Block Group 2,G5030,S,88734371,144538,+45.1355866,-122.9048412,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
333,825,MULTIPOINT (7580821.0722 533213.7969),41,047,010303,1,410470103031,Block Group 1,G5030,S,9572024,0,+45.1024860,-122.9126174,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
334,826,MULTIPOINT (7580821.0722 522653.7969),41,047,002502,2,410470025022,Block Group 2,G5030,S,42092826,0,+45.0428740,-122.9254126,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
335,827,MULTIPOINT (7580821.0722 512093.7969),41,047,002502,2,410470025022,Block Group 2,G5030,S,42092826,0,+45.0428740,-122.9254126,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
336,828,MULTIPOINT (7580821.0722 501533.7969),41,047,002600,2,410470026002,Block Group 2,G5030,S,62572143,40317,+45.0004002,-122.8733559,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
337,829,MULTIPOINT (7580821.0722 490973.7969),41,047,002600,1,410470026001,Block Group 1,G5030,S,31726312,0,+44.9719602,-122.9098084,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
338,830,MULTIPOINT (7580821.0722 480413.7969),41,047,002600,1,410470026001,Block Group 1,G5030,S,31726312,0,+44.9719602,-122.9098084,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
339,831,MULTIPOINT (7580821.0722 469853.7969),41,047,002600,1,410470026001,Block Group 1,G5030,S,31726312,0,+44.9719602,-122.9098084,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
340,832,MULTIPOINT (7580821.0722 459293.7969),41,047,002700,5,410470027005,Block Group 5,G5030,S,17669400,0,+44.9080248,-122.9088752,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
341,834,MULTIPOINT (7580821.0722 438173.7969),41,047,010801,5,410470108015,Block Group 5,G5030,S,3456430,0,+44.8449155,-122.8871742,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
342,835,MULTIPOINT (7580821.0722 427613.7969),41,047,010801,2,410470108012,Block Group 2,G5030,S,32105111,0,+44.8018253,-122.8902559,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
343,843,MULTIPOINT (7591381.0722 744413.7969),41,051,007100,1,410510071001,Block Group 1,G5030,S,74304646,2021474,+45.6599255,-122.8764461,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
344,844,MULTIPOINT (7591381.0722 733853.7969),41,051,007100,1,410510071001,Block Group 1,G5030,S,74304646,2021474,+45.6599255,-122.8764461,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
345,845,MULTIPOINT (7591381.0722 723293.7969),41,051,007100,1,410510071001,Block Group 1,G5030,S,74304646,2021474,+45.6599255,-122.8764461,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
346,846,MULTIPOINT (7591381.0722 712733.7969),41,067,031509,2,410670315092,Block Group 2,G5030,S,13643056,0,+45.5829913,-122.8792675,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
347,847,MULTIPOINT (7591381.0722 702173.7969),41,067,031509,2,410670315092,Block Group 2,G5030,S,13643056,0,+45.5829913,-122.8792675,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
348,848,MULTIPOINT (7591381.0722 691613.7969),41,067,031617,1,410670316171,Block Group 1,G5030,S,141555,0,+45.5382627,-122.8839561,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
349,849,MULTIPOINT (7591381.0722 681053.7969),41,067,031614,2,410670316142,Block Group 2,G5030,S,920601,0,+45.5114860,-122.8867947,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
350,850,MULTIPOINT (7591381.0722 670493.7969),41,067,031704,2,410670317042,Block Group 2,G5030,S,586428,0,+45.4811993,-122.8752088,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
351,851,MULTIPOINT (7591381.0722 659933.7969),41,067,031804,1,410670318041,Block Group 1,G5030,S,8007197,0,+45.4439979,-122.8728814,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
352,852,MULTIPOINT (7591381.0722 649373.7969),41,067,032300,1,410670323001,Block Group 1,G5030,S,49217138,20897,+45.4487918,-122.9113516,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
353,853,MULTIPOINT (7591381.0722 638813.7969),41,067,032200,1,410670322001,Block Group 1,G5030,S,16992671,0,+45.3804094,-122.8679738,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
354,854,MULTIPOINT (7591381.0722 628253.7969),41,067,032200,1,410670322001,Block Group 1,G5030,S,16992671,0,+45.3804094,-122.8679738,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
355,855,MULTIPOINT (7591381.0722 617693.7969),41,067,032103,3,410670321033,Block Group 3,G5030,S,10650490,0,+45.3320056,-122.8649375,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
356,856,MULTIPOINT (7591381.0722 607133.7969),41,071,030101,2,410710301012,Block Group 2,G5030,S,47196023,995041,+45.2991058,-122.9141815,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
357,857,MULTIPOINT (7591381.0722 596573.7969),41,071,030101,2,410710301012,Block Group 2,G5030,S,47196023,995041,+45.2991058,-122.9141815,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
358,858,MULTIPOINT (7591381.0722 586013.7969),41,047,010201,1,410470102011,Block Group 1,G5030,S,39120456,485590,+45.2423118,-122.8487650,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
359,859,MULTIPOINT (7591381.0722 575453.7969),41,047,010201,1,410470102011,Block Group 1,G5030,S,39120456,485590,+45.2423118,-122.8487650,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
360,860,MULTIPOINT (7591381.0722 564893.7969),41,047,010303,2,410470103032,Block Group 2,G5030,S,88734371,144538,+45.1355866,-122.9048412,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
361,861,MULTIPOINT (7591381.0722 554333.7969),41,047,010307,1,410470103071,Block Group 1,G5030,S,3577121,0,+45.1599268,-122.8522745,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
362,862,MULTIPOINT (7591381.0722 543773.7969),41,047,010303,2,410470103032,Block Group 2,G5030,S,88734371,144538,+45.1355866,-122.9048412,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
363,863,MULTIPOINT (7591381.0722 533213.7969),41,047,010303,2,410470103032,Block Group 2,G5030,S,88734371,144538,+45.1355866,-122.9048412,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
364,864,MULTIPOINT (7591381.0722 522653.7969),41,047,010303,2,410470103032,Block Group 2,G5030,S,88734371,144538,+45.1355866,-122.9048412,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
365,865,MULTIPOINT (7591381.0722 512093.7969),41,047,002600,2,410470026002,Block Group 2,G5030,S,62572143,40317,+45.0004002,-122.8733559,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
366,866,MULTIPOINT (7591381.0722 501533.7969),41,047,002600,2,410470026002,Block Group 2,G5030,S,62572143,40317,+45.0004002,-122.8733559,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
367,867,MULTIPOINT (7591381.0722 490973.7969),41,047,002600,2,410470026002,Block Group 2,G5030,S,62572143,40317,+45.0004002,-122.8733559,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
368,868,MULTIPOINT (7591381.0722 480413.7969),41,047,002600,2,410470026002,Block Group 2,G5030,S,62572143,40317,+45.0004002,-122.8733559,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
369,869,MULTIPOINT (7591381.0722 469853.7969),41,047,002600,2,410470026002,Block Group 2,G5030,S,62572143,40317,+45.0004002,-122.8733559,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
370,870,MULTIPOINT (7591381.0722 459293.7969),41,047,002700,4,410470027004,Block Group 4,G5030,S,30836844,0,+44.8944259,-122.8648624,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
371,880,MULTIPOINT (7601941.0722 754973.7969),41,051,007100,2,410510071002,Block Group 2,G5030,S,56186922,10789952,+45.6826309,-122.8128573,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
372,881,MULTIPOINT (7601941.0722 744413.7969),41,051,007100,2,410510071002,Block Group 2,G5030,S,56186922,10789952,+45.6826309,-122.8128573,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
373,882,MULTIPOINT (7601941.0722 733853.7969),41,051,007100,1,410510071001,Block Group 1,G5030,S,74304646,2021474,+45.6599255,-122.8764461,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
374,883,MULTIPOINT (7601941.0722 723293.7969),41,051,007100,1,410510071001,Block Group 1,G5030,S,74304646,2021474,+45.6599255,-122.8764461,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
375,884,MULTIPOINT (7601941.0722 712733.7969),41,051,007000,3,410510070003,Block Group 3,G5030,S,13704254,1617,+45.5887419,-122.8333823,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
376,885,MULTIPOINT (7601941.0722 702173.7969),41,067,031509,1,410670315091,Block Group 1,G5030,S,5519194,0,+45.5709610,-122.8504652,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
377,886,MULTIPOINT (7601941.0722 691613.7969),41,067,031512,3,410670315123,Block Group 3,G5030,S,1049920,0,+45.5388134,-122.8465522,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
378,887,MULTIPOINT (7601941.0722 681053.7969),41,067,031613,4,410670316134,Block Group 4,G5030,S,2999010,0,+45.5032551,-122.8437211,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
379,888,MULTIPOINT (7601941.0722 670493.7969),41,067,031806,1,410670318061,Block Group 1,G5030,S,655582,0,+45.4819080,-122.8408239,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
380,889,MULTIPOINT (7601941.0722 659933.7969),41,067,031815,1,410670318151,Block Group 1,G5030,S,995083,0,+45.4519436,-122.8423007,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
