,id,left,top,right,bottom,geometry,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,UTILITYNAM,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,GLOBALID,SHAPE_STAr,SHAPE_STLe
919,920,7586301.9918,397652.1747,7596861.9918,408212.1747,POINT (7586301.9918 397652.1747),,,,,,,,,,,,,,,,,,,,,
920,921,7596861.9918,809492.1747,7607421.9918,820052.1747,POINT (7596861.9918 809492.1747),,,,,,,,,,,,,,,,,,,,,
921,922,7596861.9918,798932.1747,7607421.9918,809492.1747,POINT (7596861.9918 798932.1747),,,,,,,,,,,,,,,,,,,,,
922,923,7596861.9918,788372.1747,7607421.9918,798932.1747,POINT (7596861.9918 788372.1747),,,,,,,,,,,,,,,,,,,,,
923,924,7596861.9918,777812.1747,7607421.9918,788372.1747,POINT (7596861.9918 777812.1747),41,009,970900,1,410099709001,Block Group 1,G5030,S,54547079.0,23498569.0,+45.7808201,-122.8085753,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
924,925,7596861.9918,767252.1747,7607421.9918,777812.1747,POINT (7596861.9918 767252.1747),,,,,,,,,,,,,,,,,,,,,
925,926,7596861.9918,756692.1747,7607421.9918,767252.1747,POINT (7596861.9918 756692.1747),41,051,007100,1,410510071001,Block Group 1,G5030,S,74304646.0,2021474.0,+45.6599255,-122.8764461,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
926,927,7596861.9918,746132.1747,7607421.9918,756692.1747,POINT (7596861.9918 746132.1747),41,051,007100,1,410510071001,Block Group 1,G5030,S,74304646.0,2021474.0,+45.6599255,-122.8764461,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
927,928,7596861.9918,735572.1747,7607421.9918,746132.1747,POINT (7596861.9918 735572.1747),41,051,007100,1,410510071001,Block Group 1,G5030,S,74304646.0,2021474.0,+45.6599255,-122.8764461,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
928,929,7596861.9918,725012.1747,7607421.9918,735572.1747,POINT (7596861.9918 725012.1747),41,051,007100,1,410510071001,Block Group 1,G5030,S,74304646.0,2021474.0,+45.6599255,-122.8764461,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
929,930,7596861.9918,714452.1747,7607421.9918,725012.1747,POINT (7596861.9918 714452.1747),41,051,007000,3,410510070003,Block Group 3,G5030,S,13704254.0,1617.0,+45.5887419,-122.8333823,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
930,931,7596861.9918,703892.1747,7607421.9918,714452.1747,POINT (7596861.9918 703892.1747),41,067,031509,1,410670315091,Block Group 1,G5030,S,5519194.0,0.0,+45.5709610,-122.8504652,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
931,932,7596861.9918,693332.1747,7607421.9918,703892.1747,POINT (7596861.9918 693332.1747),41,067,031511,2,410670315112,Block Group 2,G5030,S,370153.0,0.0,+45.5438908,-122.8645073,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
932,933,7596861.9918,682772.1747,7607421.9918,693332.1747,POINT (7596861.9918 682772.1747),41,067,031610,3,410670316103,Block Group 3,G5030,S,370633.0,0.0,+45.5172538,-122.8637071,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
933,934,7596861.9918,672212.1747,7607421.9918,682772.1747,POINT (7596861.9918 672212.1747),41,067,031705,2,410670317052,Block Group 2,G5030,S,784094.0,0.0,+45.4883338,-122.8622545,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
934,935,7596861.9918,661652.1747,7607421.9918,672212.1747,POINT (7596861.9918 661652.1747),41,067,031805,2,410670318052,Block Group 2,G5030,S,1771077.0,0.0,+45.4598466,-122.8622109,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
935,936,7596861.9918,651092.1747,7607421.9918,661652.1747,POINT (7596861.9918 651092.1747),41,067,031804,1,410670318041,Block Group 1,G5030,S,8007197.0,0.0,+45.4439979,-122.8728814,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
936,937,7596861.9918,640532.1747,7607421.9918,651092.1747,POINT (7596861.9918 640532.1747),41,067,031908,1,410670319081,Block Group 1,G5030,S,8860219.0,0.0,+45.4069035,-122.8487753,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
937,938,7596861.9918,629972.1747,7607421.9918,640532.1747,POINT (7596861.9918 629972.1747),41,067,032200,1,410670322001,Block Group 1,G5030,S,16992671.0,0.0,+45.3804094,-122.8679738,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
938,939,7596861.9918,619412.1747,7607421.9918,629972.1747,POINT (7596861.9918 619412.1747),41,067,032103,3,410670321033,Block Group 3,G5030,S,10650490.0,0.0,+45.3320056,-122.8649375,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
939,940,7596861.9918,608852.1747,7607421.9918,619412.1747,POINT (7596861.9918 608852.1747),41,005,022708,1,410050227081,Block Group 1,G5030,S,28072631.0,770203.0,+45.2913819,-122.8329019,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
940,941,7596861.9918,598292.1747,7607421.9918,608852.1747,POINT (7596861.9918 598292.1747),41,005,022708,1,410050227081,Block Group 1,G5030,S,28072631.0,770203.0,+45.2913819,-122.8329019,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
941,942,7596861.9918,587732.1747,7607421.9918,598292.1747,POINT (7596861.9918 587732.1747),41,047,010201,1,410470102011,Block Group 1,G5030,S,39120456.0,485590.0,+45.2423118,-122.8487650,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
942,943,7596861.9918,577172.1747,7607421.9918,587732.1747,POINT (7596861.9918 577172.1747),41,047,010201,2,410470102012,Block Group 2,G5030,S,15394234.0,26462.0,+45.2035498,-122.8446879,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
943,944,7596861.9918,566612.1747,7607421.9918,577172.1747,POINT (7596861.9918 566612.1747),41,047,010201,2,410470102012,Block Group 2,G5030,S,15394234.0,26462.0,+45.2035498,-122.8446879,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
944,945,7596861.9918,556052.1747,7607421.9918,566612.1747,POINT (7596861.9918 556052.1747),41,047,010202,3,410470102023,Block Group 3,G5030,S,19245456.0,90950.0,+45.1875649,-122.8186136,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
945,946,7596861.9918,545492.1747,7607421.9918,556052.1747,POINT (7596861.9918 545492.1747),41,047,010304,3,410470103043,Block Group 3,G5030,S,420969.0,0.0,+45.1406618,-122.8482218,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
946,947,7596861.9918,534932.1747,7607421.9918,545492.1747,POINT (7596861.9918 534932.1747),41,047,010303,2,410470103032,Block Group 2,G5030,S,88734371.0,144538.0,+45.1355866,-122.9048412,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
947,948,7596861.9918,524372.1747,7607421.9918,534932.1747,POINT (7596861.9918 524372.1747),41,047,010400,5,410470104005,Block Group 5,G5030,S,32441629.0,0.0,+45.1023295,-122.7853828,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
948,949,7596861.9918,513812.1747,7607421.9918,524372.1747,POINT (7596861.9918 513812.1747),41,047,002600,2,410470026002,Block Group 2,G5030,S,62572143.0,40317.0,+45.0004002,-122.8733559,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
949,950,7596861.9918,503252.1747,7607421.9918,513812.1747,POINT (7596861.9918 503252.1747),41,047,002600,2,410470026002,Block Group 2,G5030,S,62572143.0,40317.0,+45.0004002,-122.8733559,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
950,951,7596861.9918,492692.1747,7607421.9918,503252.1747,POINT (7596861.9918 492692.1747),41,047,010503,3,410470105033,Block Group 3,G5030,S,98079854.0,306468.0,+44.9353118,-122.7764678,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
951,952,7596861.9918,482132.1747,7607421.9918,492692.1747,POINT (7596861.9918 482132.1747),41,047,010503,3,410470105033,Block Group 3,G5030,S,98079854.0,306468.0,+44.9353118,-122.7764678,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
952,953,7596861.9918,471572.1747,7607421.9918,482132.1747,POINT (7596861.9918 471572.1747),41,047,010503,3,410470105033,Block Group 3,G5030,S,98079854.0,306468.0,+44.9353118,-122.7764678,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
953,954,7596861.9918,461012.1747,7607421.9918,471572.1747,POINT (7596861.9918 461012.1747),41,047,002700,4,410470027004,Block Group 4,G5030,S,30836844.0,0.0,+44.8944259,-122.8648624,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
954,955,7596861.9918,450452.1747,7607421.9918,461012.1747,POINT (7596861.9918 450452.1747),41,047,010702,1,410470107021,Block Group 1,G5030,S,141931379.0,594713.0,+44.8402224,-122.7460546,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
955,956,7596861.9918,439892.1747,7607421.9918,450452.1747,POINT (7596861.9918 439892.1747),41,047,010702,2,410470107022,Block Group 2,G5030,S,42904061.0,388244.0,+44.8242643,-122.8439070,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
956,957,7596861.9918,429332.1747,7607421.9918,439892.1747,POINT (7596861.9918 429332.1747),41,047,010702,2,410470107022,Block Group 2,G5030,S,42904061.0,388244.0,+44.8242643,-122.8439070,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
957,958,7596861.9918,418772.1747,7607421.9918,429332.1747,POINT (7596861.9918 418772.1747),41,047,010702,2,410470107022,Block Group 2,G5030,S,42904061.0,388244.0,+44.8242643,-122.8439070,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
958,959,7596861.9918,408212.1747,7607421.9918,418772.1747,POINT (7596861.9918 408212.1747),,,,,,,,,,,,,,,,,,,,,
959,960,7596861.9918,397652.1747,7607421.9918,408212.1747,POINT (7596861.9918 397652.1747),,,,,,,,,,,,,,,,,,,,,
960,961,7607421.9918,809492.1747,7617981.9918,820052.1747,POINT (7607421.9918 809492.1747),,,,,,,,,,,,,,,,,,,,,
961,962,7607421.9918,798932.1747,7617981.9918,809492.1747,POINT (7607421.9918 798932.1747),,,,,,,,,,,,,,,,,,,,,
962,963,7607421.9918,788372.1747,7617981.9918,798932.1747,POINT (7607421.9918 788372.1747),41,009,970900,1,410099709001,Block Group 1,G5030,S,54547079.0,23498569.0,+45.7808201,-122.8085753,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
963,964,7607421.9918,777812.1747,7617981.9918,788372.1747,POINT (7607421.9918 777812.1747),41,009,970900,1,410099709001,Block Group 1,G5030,S,54547079.0,23498569.0,+45.7808201,-122.8085753,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
964,965,7607421.9918,767252.1747,7617981.9918,777812.1747,POINT (7607421.9918 767252.1747),41,009,970900,1,410099709001,Block Group 1,G5030,S,54547079.0,23498569.0,+45.7808201,-122.8085753,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
965,966,7607421.9918,756692.1747,7617981.9918,767252.1747,POINT (7607421.9918 756692.1747),41,051,007100,2,410510071002,Block Group 2,G5030,S,56186922.0,10789952.0,+45.6826309,-122.8128573,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
966,967,7607421.9918,746132.1747,7617981.9918,756692.1747,POINT (7607421.9918 746132.1747),41,051,007100,2,410510071002,Block Group 2,G5030,S,56186922.0,10789952.0,+45.6826309,-122.8128573,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
967,968,7607421.9918,735572.1747,7617981.9918,746132.1747,POINT (7607421.9918 735572.1747),41,051,007100,2,410510071002,Block Group 2,G5030,S,56186922.0,10789952.0,+45.6826309,-122.8128573,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
968,969,7607421.9918,725012.1747,7617981.9918,735572.1747,POINT (7607421.9918 725012.1747),41,051,007100,1,410510071001,Block Group 1,G5030,S,74304646.0,2021474.0,+45.6599255,-122.8764461,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
969,970,7607421.9918,714452.1747,7617981.9918,725012.1747,POINT (7607421.9918 714452.1747),41,051,004300,1,410510043001,Block Group 1,G5030,S,24891698.0,3356753.0,+45.5808243,-122.7712715,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
970,971,7607421.9918,703892.1747,7617981.9918,714452.1747,POINT (7607421.9918 703892.1747),41,051,007000,3,410510070003,Block Group 3,G5030,S,13704254.0,1617.0,+45.5887419,-122.8333823,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
971,972,7607421.9918,693332.1747,7617981.9918,703892.1747,POINT (7607421.9918 693332.1747),41,067,031513,1,410670315131,Block Group 1,G5030,S,2654131.0,0.0,+45.5511737,-122.8142058,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
972,973,7607421.9918,682772.1747,7617981.9918,693332.1747,POINT (7607421.9918 682772.1747),41,067,031403,2,410670314032,Block Group 2,G5030,S,1089762.0,0.0,+45.5190609,-122.8228848,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
973,974,7607421.9918,672212.1747,7617981.9918,682772.1747,POINT (7607421.9918 672212.1747),41,067,031200,2,410670312002,Block Group 2,G5030,S,302605.0,0.0,+45.4877286,-122.8236896,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
974,975,7607421.9918,661652.1747,7617981.9918,672212.1747,POINT (7607421.9918 661652.1747),41,067,031004,3,410670310043,Block Group 3,G5030,S,504196.0,0.0,+45.4572200,-122.8135351,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
975,976,7607421.9918,651092.1747,7617981.9918,661652.1747,POINT (7607421.9918 651092.1747),41,067,031910,3,410670319103,Block Group 3,G5030,S,759514.0,0.0,+45.4327246,-122.8197706,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
976,977,7607421.9918,640532.1747,7617981.9918,651092.1747,POINT (7607421.9918 640532.1747),41,067,031907,1,410670319071,Block Group 1,G5030,S,2823542.0,0.0,+45.3961582,-122.8276187,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
977,978,7607421.9918,629972.1747,7617981.9918,640532.1747,POINT (7607421.9918 629972.1747),41,067,032104,2,410670321042,Block Group 2,G5030,S,2851724.0,0.0,+45.3572393,-122.8235765,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
978,979,7607421.9918,619412.1747,7617981.9918,629972.1747,POINT (7607421.9918 619412.1747),41,005,022707,1,410050227071,Block Group 1,G5030,S,12319949.0,5289.0,+45.3297164,-122.8064728,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
979,980,7607421.9918,608852.1747,7617981.9918,619412.1747,POINT (7607421.9918 608852.1747),41,005,022708,1,410050227081,Block Group 1,G5030,S,28072631.0,770203.0,+45.2913819,-122.8329019,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
980,981,7607421.9918,598292.1747,7617981.9918,608852.1747,POINT (7607421.9918 598292.1747),41,005,022708,1,410050227081,Block Group 1,G5030,S,28072631.0,770203.0,+45.2913819,-122.8329019,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
981,982,7607421.9918,587732.1747,7617981.9918,598292.1747,POINT (7607421.9918 587732.1747),41,047,010201,1,410470102011,Block Group 1,G5030,S,39120456.0,485590.0,+45.2423118,-122.8487650,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
982,983,7607421.9918,577172.1747,7617981.9918,587732.1747,POINT (7607421.9918 577172.1747),41,047,010202,1,410470102021,Block Group 1,G5030,S,22021795.0,75616.0,+45.2360900,-122.7816694,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
983,984,7607421.9918,566612.1747,7617981.9918,577172.1747,POINT (7607421.9918 566612.1747),41,047,010202,3,410470102023,Block Group 3,G5030,S,19245456.0,90950.0,+45.1875649,-122.8186136,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
984,985,7607421.9918,556052.1747,7617981.9918,566612.1747,POINT (7607421.9918 556052.1747),41,047,010202,3,410470102023,Block Group 3,G5030,S,19245456.0,90950.0,+45.1875649,-122.8186136,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
985,986,7607421.9918,545492.1747,7617981.9918,556052.1747,POINT (7607421.9918 545492.1747),41,047,010305,2,410470103052,Block Group 2,G5030,S,13205603.0,8725.0,+45.1425511,-122.8032639,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
986,987,7607421.9918,534932.1747,7617981.9918,545492.1747,POINT (7607421.9918 534932.1747),41,047,010400,5,410470104005,Block Group 5,G5030,S,32441629.0,0.0,+45.1023295,-122.7853828,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
987,988,7607421.9918,524372.1747,7617981.9918,534932.1747,POINT (7607421.9918 524372.1747),41,047,010400,4,410470104004,Block Group 4,G5030,S,4143628.0,0.0,+45.0776713,-122.7940466,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
988,989,7607421.9918,513812.1747,7617981.9918,524372.1747,POINT (7607421.9918 513812.1747),41,047,010400,5,410470104005,Block Group 5,G5030,S,32441629.0,0.0,+45.1023295,-122.7853828,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
989,990,7607421.9918,503252.1747,7617981.9918,513812.1747,POINT (7607421.9918 503252.1747),41,047,010503,3,410470105033,Block Group 3,G5030,S,98079854.0,306468.0,+44.9353118,-122.7764678,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
990,991,7607421.9918,492692.1747,7617981.9918,503252.1747,POINT (7607421.9918 492692.1747),41,047,010503,3,410470105033,Block Group 3,G5030,S,98079854.0,306468.0,+44.9353118,-122.7764678,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
991,992,7607421.9918,482132.1747,7617981.9918,492692.1747,POINT (7607421.9918 482132.1747),41,047,010503,3,410470105033,Block Group 3,G5030,S,98079854.0,306468.0,+44.9353118,-122.7764678,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
992,993,7607421.9918,471572.1747,7617981.9918,482132.1747,POINT (7607421.9918 471572.1747),41,047,010503,3,410470105033,Block Group 3,G5030,S,98079854.0,306468.0,+44.9353118,-122.7764678,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
993,994,7607421.9918,461012.1747,7617981.9918,471572.1747,POINT (7607421.9918 461012.1747),41,047,010702,1,410470107021,Block Group 1,G5030,S,141931379.0,594713.0,+44.8402224,-122.7460546,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
994,995,7607421.9918,450452.1747,7617981.9918,461012.1747,POINT (7607421.9918 450452.1747),41,047,010702,1,410470107021,Block Group 1,G5030,S,141931379.0,594713.0,+44.8402224,-122.7460546,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
995,996,7607421.9918,439892.1747,7617981.9918,450452.1747,POINT (7607421.9918 439892.1747),41,047,010702,1,410470107021,Block Group 1,G5030,S,141931379.0,594713.0,+44.8402224,-122.7460546,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
996,997,7607421.9918,429332.1747,7617981.9918,439892.1747,POINT (7607421.9918 429332.1747),,,,,,,,,,,,,,,,,,,,,
997,998,7607421.9918,418772.1747,7617981.9918,429332.1747,POINT (7607421.9918 418772.1747),,,,,,,,,,,,,,,,,,,,,
998,999,7607421.9918,408212.1747,7617981.9918,418772.1747,POINT (7607421.9918 408212.1747),,,,,,,,,,,,,,,,,,,,,
999,1000,7607421.9918,397652.1747,7617981.9918,408212.1747,POINT (7607421.9918 397652.1747),,,,,,,,,,,,,,,,,,,,,
1000,1001,7617981.9918,809492.1747,7628541.9918,820052.1747,POINT (7617981.9918 809492.1747),,,,,,,,,,,,,,,,,,,,,
1001,1002,7617981.9918,798932.1747,7628541.9918,809492.1747,POINT (7617981.9918 798932.1747),41,009,970900,1,410099709001,Block Group 1,G5030,S,54547079.0,23498569.0,+45.7808201,-122.8085753,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1002,1003,7617981.9918,788372.1747,7628541.9918,798932.1747,POINT (7617981.9918 788372.1747),,,,,,,,,,,,,,,,,,,,,
1003,1004,7617981.9918,777812.1747,7628541.9918,788372.1747,POINT (7617981.9918 777812.1747),41,009,970900,1,410099709001,Block Group 1,G5030,S,54547079.0,23498569.0,+45.7808201,-122.8085753,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1004,1005,7617981.9918,767252.1747,7628541.9918,777812.1747,POINT (7617981.9918 767252.1747),41,009,970900,1,410099709001,Block Group 1,G5030,S,54547079.0,23498569.0,+45.7808201,-122.8085753,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1005,1006,7617981.9918,756692.1747,7628541.9918,767252.1747,POINT (7617981.9918 756692.1747),41,051,007100,2,410510071002,Block Group 2,G5030,S,56186922.0,10789952.0,+45.6826309,-122.8128573,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1006,1007,7617981.9918,746132.1747,7628541.9918,756692.1747,POINT (7617981.9918 746132.1747),41,051,007100,2,410510071002,Block Group 2,G5030,S,56186922.0,10789952.0,+45.6826309,-122.8128573,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
